0.3754,0.6349,0.9643,1.1999,0.7591,0.9636,0.4941,1.4827,1.0957,1.7262,0.9951,1.097,1.0219,1.7586,1.159,3.5386,-0.6263,0.5528,0.9709,0.7935,1.0747,0.653,1.1931,0.7642,0.9337
0.8658,0.6628,0.6586,1.6948,1.4374,1.0017,0.2962,0.9623,2.0992,1.3195,1.5673,1.7806,1.3755,1.1507,0.6232,3.6741,-0.7117,1.339,0.7153,1.0742,1.0776,1.1212,0.5105,1.2163,0.6959
0.4668,0.343,0.4556,0.7355,1.5346,1.4981,1.1282,1.4883,1.1778,1.1472,1.0599,1.1412,0.738,1.4782,1.4925,3.6873,-0.4025,1.2818,0.8779,1.2341,1.3485,0.6951,0.9001,0.8781,0.6208
1.4025,0.4355,0.6101,0.7667,1.2602,1.1112,0.9987,0.7731,1.1644,0.8832,1.2474,1.5583,0.8712,0.9122,2.0296,3.1358,-0.0625,1.154,1.108,1.3852,0.7736,1.1004,0.739,0.3402,0.9551
0.6328,0.977,0.1197,0.1171,-0.2591,-0.1974,-0.1916,0.3369,-0.2442,-0.09,-0.2914,-0.7241,-0.3028,-0.0921,-0.7743,-0.2299,-0.7854,1.2965,-0.5101,-0.9377,-0.826,-0.8804,-0.8622,-1.8072,-1.477
1.2172,0.328,0.1284,0.4131,-0.3852,0.0545,0.4823,-0.1065,-0.5632,0.3901,-0.1332,0.2781,-0.2909,-0.4229,-0.4041,-0.6573,-0.9991,1.9697,-0.9119,-1.4025,-0.3709,-0.8165,-1.1159,-1.5926,-0.2922
0.0593,0.6411,0.8027,0.4025,0.7359,0.1276,0.1602,0.1981,0.0824,-0.2923,0.0131,-0.4941,-0.482,-0.5057,0.0368,-1.6863,-0.4132,1.4708,-1.2381,-0.6245,-0.6704,-0.5708,-1.8339,-0.4965,-1.087
0.7883,0.3499,0.8786,0.6539,0.4881,0.7922,0.1832,0.2162,-0.2279,0.6965,0.4821,-0.3,-0.0275,0.0977,-0.5283,-0.7904,-0.2866,1.4921,-0.6248,-0.9859,-1.4425,-0.7043,-0.6012,-1.0498,-0.3529
0.3658,0.2211,0.5768,0.3364,0.5324,-0.1174,0.639,0.6791,0.0308,0.2796,-0.5913,0.117,0.096,0.1098,-0.4212,-1.5609,-0.829,1.2415,-1.0226,-0.728,-1.0009,-1.1132,-1.2617,-1.2216,-0.4791
0.4108,0.5122,0.2483,0.4465,0.416,-0.9052,0.6734,0.5011,-0.2435,-0.4983,-0.2682,-0.3842,-0.1948,-1.0568,-0.8093,-0.0019,-0.8443,1.8956,-0.5343,-1.3573,-0.6379,-0.702,-0.8966,-0.8854,-0.6021
0.3869,0.9819,0.4092,0.2511,-0.0263,0.737,0.3099,0.2477,-0.6661,0.242,0.2403,-0.1998,-0.256,-0.2503,0.3771,-1.1973,-0.3442,1.1343,-0.7114,-0.8174,-0.986,-0.6198,-1.1423,-0.6145,-1.3363
1.4645,0.5557,0.5746,0.5071,-0.1048,-0.145,-0.1834,-0.3061,-0.8882,0.0684,0.7901,-0.1189,-0.7648,-0.5398,-0.6142,-0.947,-0.3391,1.7362,-1.0804,-0.4716,-0.346,-0.159,0.1003,-1.2905,0.2232
0.0453,0.9306,0.341,-0.1554,0.7096,0.8907,0.2536,0.7437,0.0836,-0.2705,-0.4415,0.3163,-0.472,-0.015,-0.6056,-0.7522,-0.2818,1.3486,-0.8556,-0.3311,-0.2868,-0.6167,-1.1641,-1.1487,-0.8028
0.7177,0.4352,0.3603,0.5655,0.6918,0.3536,0.2216,0.5123,-0.0937,0.2032,-0.314,0.0403,-0.3068,-0.2259,-0.5154,-0.0917,-0.7669,1.1964,0.0739,-0.3961,-1.6184,-0.9426,-1.5828,-1.278,-1.9108
1.0079,0.8743,0.129,0.2542,0.3479,0.0581,0.3507,0.0917,0.596,-0.6625,-0.1822,-0.5867,-0.0469,-0.847,-0.305,-0.7805,-0.8455,0.9485,-0.8667,-0.3212,-0.8497,-0.5504,-0.3699,-0.8822,-1.0783
0.624,0.4756,1.3009,0.2334,0.5061,0.1566,-0.3783,-0.698,-0.1528,0.2109,0.253,0.1276,-0.6354,0.2641,-0.7402,-0.4539,-0.5048,1.3957,-0.2235,-0.928,-1.3422,-0.5509,-0.8856,0.2073,-0.5308
0.7046,1.4828,0.8262,0.0312,0.6391,0.0431,0.5577,0.2833,-1.0228,-0.516,0.1194,-0.2109,-0.6452,-0.5303,-1.0826,-0.5876,0.17,1.7455,0.1048,-0.4007,-0.3867,0.0545,-0.8184,-1.0399,-0.4886
1.3256,0.6147,0.4132,0.3642,0.199,0.0806,0.5595,0.0814,0.4017,0.1911,0.1956,-0.4952,-0.7245,-0.2617,-0.459,-0.5298,-0.5583,2.3597,-1.1608,-1.4308,-0.7593,-0.9334,-0.6625,-0.7703,-0.289
0.2495,0.3775,0.5541,0.5857,1.0045,0.489,0.1604,-0.3237,-0.2207,-0.3302,0.1521,-0.1533,-0.7598,-0.4722,-0.0952,-0.401,-0.3711,1.6077,-0.0077,-0.5624,-0.9596,-0.9851,-0.75,-1.829,-0.8685
0.1596,0.8436,0.5967,0.2684,0.509,-0.2488,-0.0486,0.5665,0.1273,0.148,0.5679,-0.6775,0.0064,0.3394,-0.4484,-0.2311,-0.8515,1.235,-0.6259,-0.454,-0.3114,-0.2193,-0.9368,-0.555,-0.9903
1.015,0.7683,0.6123,0.4722,-0.2676,-0.2394,0.3299,-0.5903,0.348,0.1315,-0.0468,-0.6824,0.2745,0.4379,-0.3448,-0.365,-0.437,1.6518,-0.719,-0.6939,-0.541,0.1076,-1.3807,-1.0109,-1.1835
0.5997,1.7286,0.757,0.4928,0.1979,-0.0043,0.3328,0.0966,-0.6056,-0.7202,-0.4287,-0.1722,-0.3094,0.1779,-0.9796,-0.8614,-0.061,1.5,-0.3855,-0.0049,-1.1171,-0.9112,-0.8896,-1.6587,-0.8944
0.1803,0.4848,1.0022,0.7286,0.1922,-0.1031,0.516,0.4227,-0.3533,-0.5841,-0.061,-0.0528,-0.4019,0.0044,-0.732,-1.3429,-0.7649,1.4812,-0.8332,-1.2047,-1.4953,-0.9869,-0.5223,-0.5349,-0.3589
0.6243,0.2081,0.0726,0.1243,0.1367,0.522,-0.3243,-0.1361,0.4144,-0.1852,-0.0589,-0.2716,-0.1488,-0.1722,-0.0863,-1.0678,-0.606,1.5777,-0.5337,-0.1292,-0.921,-0.1805,-1.1385,-0.5074,-0.5943
1.0158,1.1375,0.6862,-0.3636,0.1885,-0.2503,0.1078,0.3323,0.1284,0.253,-0.0216,-0.7203,-1.008,-0.3905,-0.5548,-0.9055,-1.2163,1.2038,-0.7568,-0.4652,-0.7708,-0.0386,-1.2529,-0.6661,-0.8248
0.9083,0.2558,0.6716,0.2058,-0.353,-0.0872,0.2231,-0.0453,-0.4138,0.2843,-0.0699,-0.2578,-0.1511,-0.5744,-0.1637,-0.6411,-0.7605,1.6552,-0.1447,-0.3813,-0.5357,-0.9617,-1.342,-0.4471,-0.0581
0.5323,1.1695,0.3631,-0.1378,0.3336,-0.0113,-0.1079,-0.3957,0.9763,-0.2255,-0.8561,0.2753,0.0104,-0.553,-0.7851,-0.3381,-0.7076,0.7797,0.0253,-0.8474,-0.3433,-0.3568,-1.2213,-0.6117,-1.0084
0.1136,0.5318,0.7028,0.164,0.1551,0.5563,0.1926,-0.2947,0.2632,-0.0781,-1.0233,0.0354,-0.0268,-0.2949,-0.1392,-0.7614,-0.4055,0.9079,-0.5576,-0.0399,-1.1896,-1.0201,-1.1498,-0.9289,-1.1533
0.6163,0.2732,0.3601,-0.3735,0.9675,0.4573,-0.1405,-0.1097,-0.2655,0.3784,-0.6655,-0.1784,-0.2865,-0.0672,-0.3622,-1.1412,-0.5202,1.1337,-0.6351,-0.0828,-1.4499,-1.0235,-0.9333,-1.1075,-0.501
0.4464,0.0653,0.7189,-0.042,0.1276,0.6674,-0.2954,-0.5301,0.0965,0.2435,-0.5851,-0.1511,0.0331,-1.1013,-0.1683,-0.2757,-0.6954,1.8946,-0.3591,-0.7267,-0.9706,-1.1763,-0.8652,-0.7753,-0.9203
0.4069,0.6487,1.2545,0.024,0.985,0.8562,0.2691,-0.0899,-0.1798,-0.1912,-0.4865,-0.3203,0.2688,-0.6383,-0.5638,-1.187,-0.4939,1.5552,-0.6951,-0.8348,-0.984,-0.5935,-0.9621,-0.8644,-0.7273
0.5266,0.8076,0.1049,0.4461,0.0788,0.521,0.4139,-0.1837,-0.028,-0.3571,-0.5549,-0.329,-0.0745,-0.2197,-0.3787,-0.6325,-0.0545,1.479,-0.4447,-1.272,-2.2376,-0.6934,-1.3566,-1.048,-0.9326
0.1493,0.1054,0.2944,0.5216,0.0381,-0.2026,-0.1092,-0.155,0.0371,0.6068,0.2906,0.053,0.1686,-0.7076,-0.8264,-0.9245,-0.0474,1.2647,-1.0752,-0.795,-0.9526,-0.5981,-0.7763,-1.2644,-0.4621
1.0946,0.454,0.7019,0.1296,-0.0464,0.4884,-0.1936,-0.3199,-0.3545,-0.6904,0.0427,0.4001,-0.2865,-0.8543,-0.1025,0.0778,-0.7071,1.2891,-0.5148,-0.1288,-1.0473,-0.9907,-0.5656,-0.6951,-0.8185
0.7409,0.7279,0.7412,0.3688,0.6518,0.2746,0.3321,0.3531,0.1242,-0.0709,-0.099,-0.2999,-0.2911,-0.6198,-0.6716,-0.961,-1.1555,1.1541,-0.8298,-0.6909,-0.9655,-1.6921,-0.4018,-0.5944,-0.5884
1.2335,1.1429,0.7879,0.3548,0.2534,0.4218,0.1079,-0.6656,0.203,-0.5223,-0.5221,-0.2091,-0.2879,-0.7703,-0.3498,-0.221,-0.9726,1.9422,-1.1904,0.0362,-0.9716,-0.606,-1.5177,-0.9813,-0.7157
0.7559,0.4433,0.1729,0.7249,0.2739,0.6942,0.0728,-0.1451,0.3901,-0.7058,-0.5284,0.2003,-0.7007,-0.9647,0.2062,-1.0425,-0.4893,1.5059,-1.6637,-0.8344,-0.7015,-0.628,-0.5618,-1.1067,-0.5884
0.8881,0.6526,0.2565,0.4581,0.1547,-0.2263,1.1251,-0.1788,-0.7306,-0.4351,-0.5547,0.2744,-0.0802,-0.1686,-0.4912,-0.6414,-0.6196,1.4248,-0.4059,-0.607,-0.5671,-0.4038,-0.5593,-0.8734,-0.7302
0.505,1.1011,0.5281,0.1615,0.5257,-0.1362,0.2096,-0.069,0.3943,-0.6888,-0.4008,-0.7377,-0.4035,0.1186,-0.5145,-0.6559,-0.0571,1.8387,-0.7087,-0.3827,-1.2249,-0.1998,0.0696,-0.7778,-1.5091
0.8325,0.0864,0.3428,0.4678,0.3105,-0.2823,-0.3338,-0.2704,0.3408,0.3933,0.1394,0.0792,-0.1949,-0.9643,-0.6468,-0.6903,-0.8204,1.4771,-0.5066,-0.4595,-0.9721,-1.5014,-1.0584,-0.9594,-0.3783
1.2376,0.733,0.0235,0.4888,0.3798,-0.0556,0.4122,-0.5819,0.358,-0.4359,-0.5205,-0.3325,-0.094,-0.3023,-0.6371,-0.6855,-0.873,1.4037,-0.3212,-0.6874,-0.5364,-0.2642,-1.0234,-1.0079,-0.0549
0.9051,0.5628,0.1645,-0.0589,0.7857,0.4651,0.793,0.1794,0.0194,0.3146,-0.0955,-0.1803,-0.2557,-1.2936,0.1783,-0.3649,-0.2363,1.4368,-0.5473,-0.8451,-0.649,-1.2574,-0.7181,-0.774,-0.8408
1.0749,0.7805,0.7671,0.0594,0.102,0.2791,0.3406,0.1755,0.5402,-0.6436,-0.3466,-0.2006,-0.4848,0.924,-0.1922,-0.5668,-0.7181,1.2929,-0.6715,-0.6435,-1.0325,-0.7877,-0.4399,-0.4885,-0.6815
0.8437,0.697,0.6955,0.5502,-0.0793,-0.2727,0.3664,-0.2128,-0.4364,0.1895,0.4181,0.2474,-0.158,-0.0279,0.0639,-0.7819,-0.1152,1.5536,-0.3626,-0.593,-0.4233,-0.6504,-1.3262,-0.459,-1.0698
0.738,0.4511,0.6051,0.7581,0.0199,0.1086,0.3399,-0.1272,0.3407,0.0221,0.2255,-0.4783,-0.6302,-0.3562,-0.7174,-0.3496,-0.8793,2.2729,-0.217,-0.7156,-0.556,-1.2934,0.1629,-1.1727,-0.8157
0.112,0.4295,0.4946,1.211,0.8709,0.6778,0.0924,0.8375,0.1008,0.1935,-0.0925,-0.2507,-0.3234,-0.4697,-0.1518,-0.3937,-0.5209,1.9868,-1.6595,-0.4893,-0.5698,-0.4285,-0.8288,-0.902,-0.411
0.9755,0.924,-0.0699,0.8772,0.4427,0.4162,-0.0093,0.2374,0.4938,-0.2057,0.5774,-0.2512,0.1936,-0.2445,-0.2239,-1.1185,-0.4117,1.2026,-0.992,-0.0613,-0.9428,-1.0662,-0.9096,-1.4299,-0.2819
1.0077,1.2058,0.1886,0.2644,0.0303,0.5863,0.2219,0.597,0.2469,-0.0603,-0.1273,0.0098,-0.7887,-0.2137,-0.3935,-0.2557,-0.579,1.0934,-0.6967,-1.0856,-1.5232,-0.4045,-0.6483,-0.8112,-0.3226
0.5329,0.1859,0.582,0.2126,-0.024,0.1269,-0.0707,-0.6289,-0.127,-0.516,0.0786,-0.4408,0.1787,0.2051,-0.1919,-1.0672,0.0046,2.0095,-0.6802,-0.2437,-1.0414,-1.3983,-1.2137,-0.3695,-1.3441
0.8973,0.7327,0.9748,0.4769,0.058,-0.6598,0.1036,0.3791,0.0671,-0.1494,0.0583,-0.6075,-0.0813,0.2993,-0.3757,-0.9027,-0.4191,0.6774,-0.5602,-0.4843,-0.2845,-0.7596,-0.4813,-1.271,-0.8671
1.4677,0.5066,0.8803,1.2621,2.3424,1.0959,0.8515,0.2826,0.6107,0.398,0.2977,1.3181,0.0487,0.5088,0.0285,-0.3521,0.1361,-0.0519,0.2521,0.3035,0.7108,-0.415,-0.9336,-0.6105,-0.6708
1.3601,0.8974,1.0051,1.0072,2.1741,1.5226,0.7126,0.8131,0.9161,0.6396,0.7385,0.6046,-0.1398,0.0288,-0.1001,-0.1947,-0.4372,0.101,0.2937,-0.0326,0.0977,-0.6121,-0.9243,-1.0421,-0.3506
0.7876,0.7449,0.9406,0.7739,2.4999,1.3452,1.309,0.0201,0.7304,0.187,0.4077,0.5483,0.2603,0.1885,0.3665,0.0983,-0.2007,-0.4765,-0.6831,-0.5048,0.2944,-0.7267,-1.1174,-0.6576,-0.6578
1.2293,0.6251,1.3869,1.1413,2.6027,0.9476,0.5451,0.6784,0.9766,0.222,-0.1037,0.5809,0.4287,-0.2859,-0.1104,-0.3226,-0.2108,-0.3605,-0.2595,-0.5007,-0.6115,-0.5907,-0.6408,-0.88,-0.2438
0.4989,1.7497,0.5113,0.9526,1.9867,0.773,0.827,0.2966,0.7627,0.3828,0.8551,0.9623,0.1117,0.1737,0.1791,0.2132,0.0533,-0.2142,-0.1764,-0.2186,0.1594,-0.2526,-0.4557,-0.516,-0.7177
0.5391,0.2059,1.1986,1.2032,2.891,0.9757,0.005,0.2268,0.7412,0.4704,0.3163,0.4564,0.299,0.1692,-0.0825,0.3278,-0.1604,-0.7067,-0.4252,-0.3588,-0.067,-0.5293,-0.766,-1.2067,-0.3419
0.7728,0.9468,1.5009,1.051,2.0259,0.1441,0.6814,0.1594,0.835,0.6786,0.4677,0.2247,0.8966,1.1023,-0.002,0.0805,0.0095,-0.3698,-0.4531,-0.6573,-0.7936,-0.3624,-0.8827,-1.6705,-0.5252
